Gene	SRR3471108	SRR3471109	SRR3471110	SRR3471111	SRR3471112	SRR3471113	SRR3471114	SRR3471115	SRR3471116
ENSMUSG00000001349	0.0	0.9657051	0.0	3.143644	1.9989482	1.9569498	0.0	3.8835123	1.9351882
ENSMUSG00000001366	523.0015	551.4943	458.11398	248.60878	164.63188	186.81041	332.80002	396.5295	285.06998
ENSMUSG00000001376	1963.7776	2023.3705	1847.9825	2424.6267	2334.9517	2294.961	3440.6787	3436.7827	2974.9297
ENSMUSG00000001380	1593.3302	1666.5585	1291.7057	1894.7217	1761.6469	1492.6312	2429.0444	2360.7183	2128.437
ENSMUSG00000001383	1520.7806	1519.8403	1196.289	1491.4237	1600.9194	1278.224	2950.7546	3087.9854	2452.1267
ENSMUSG00000001403	6064.8696	6276.8716	4927.285	3950.6924	3997.536	3311.628	4894.17	4923.432	4261.4326
ENSMUSG00000001415	6090.1255	6212.263	4964.3794	4015.1404	4753.495	3901.199	6575.2583	6100.9277	5656.836
ENSMUSG00000001416	6787.306	6878.6284	5278.434	13401.142	13708.053	10908.68	20863.584	20824.39	16754.52
ENSMUSG00000001418	732.9016	653.97003	637.82544	748.2452	677.49243	662.69763	1364.4495	1368.8158	1229.7421
ENSMUSG00000001419	2094.4946	2290.1318	2300.003	2263.0479	2316.7725	1890.8601	3963.43	3915.9019	3255.4702
ENSMUSG00000001420	405.6489	463.24652	332.5209	130.67525	104.67025	92.64213	202.30783	242.6037	181.0127
ENSMUSG00000001424	6499.759	6098.2944	6900.4775	5164.2065	5559.9478	4717.6123	8002.9233	8405.209	6722.1543
ENSMUSG00000001435	19094.562	19069.166	16853.982	22435.248	22299.426	19434.838	27529.42	28473.264	23888.621
ENSMUSG00000001436	381.81186	375.65976	320.02505	268.14154	299.73093	302.62823	656.0707	560.3022	556.2995
ENSMUSG00000001440	29365.041	31028.832	26446.959	27190.016	28098.158	22799.963	35318.38	35678.574	28390.969
ENSMUSG00000001441	3428.5618	3353.984	2872.9263	3969.5308	3954.5154	3482.9094	4850.3135	5125.7163	4158.0513
ENSMUSG00000001444	0.0	0.0	0.0	0.0	0.9162184	1.0127112	5.9050636	1.9736984	0.0
ENSMUSG00000001445	417.5228	411.02103	369.57245	485.3545	495.4066	447.14676	691.19403	715.8213	602.2065
ENSMUSG00000001467	29736.63	29647.684	23288.807	16299.179	16236.139	13671.762	36001.15	36416.0	30388.705
ENSMUSG00000001472	6450.731	6607.4775	6740.083	7599.6313	7371.109	8022.926	12036.086	12140.396	10139.83
ENSMUSG00000001473	3018.635	2773.6233	2345.2207	2368.3005	2279.814	1903.5679	3777.2253	3930.619	3361.382
ENSMUSG00000001482	920.4919	857.1814	690.59503	453.35422	488.92484	366.47363	916.94055	967.90594	678.49976
ENSMUSG00000001493	0.0	0.0	0.0	0.0	0.97265595	0.0	1.9689862	0.9879701	0.0
ENSMUSG00000001494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000001496	0.0	0.0	3.903777	3.572811	2.305492	5.183107	11.502017	4.587106	2.3042805
ENSMUSG00000001497	132.40007	147.45363	84.952415	87.75454	117.36632	81.22034	129.84886	132.9218	114.42291
ENSMUSG00000001504	355.24472	345.6178	251.8978	211.08958	249.23012	115.6231	215.84496	252.05582	226.32953
ENSMUSG00000001506	17052.506	17423.979	14316.118	12331.524	12973.491	10485.261	21195.951	21716.406	18796.992
ENSMUSG00000001507	213.61493	257.18762	255.21945	49.956535	58.691998	59.06011	112.79755	86.70312	150.66182
ENSMUSG00000001508	5.240436	3.362392	1.7468693	0.6319883	3.2842083	11.185142	3.8477063	12.444153	12.096309
ENSMUSG00000001510	374.1214	359.88705	290.9754	75.44699	107.93988	70.39973	177.75269	179.63036	152.87312
ENSMUSG00000001517	3541.7896	3566.2861	3102.049	2494.9148	2795.3667	2276.5044	4333.836	4679.5786	3758.159
ENSMUSG00000001518	516.9517	441.14465	466.9588	482.04855	539.40216	570.4233	1170.8215	1116.5468	927.22797
ENSMUSG00000001520	73.20461	90.140724	77.8635	123.86794	131.14142	86.60839	141.46855	165.46255	116.97292
ENSMUSG00000001521	1567.1898	1598.6467	1335.3984	1472.6185	1534.7017	1337.4714	2193.843	2295.8865	1868.1614
ENSMUSG00000001524	525.1051	470.186	388.42508	351.77167	284.79224	294.54898	478.44696	483.26755	431.05432
ENSMUSG00000001525	23811.525	24657.143	19853.11	18466.816	18565.215	14964.46	30148.197	30436.033	25077.27
ENSMUSG00000001542	288.53857	313.3903	249.78687	437.96704	322.50555	262.58044	532.8507	415.2371	529.90936
ENSMUSG00000001552	239.35371	242.59427	207.49133	64.14587	97.18338	79.8855	170.54956	159.7444	137.72516
ENSMUSG00000001555	509.68262	467.63403	399.48566	407.41928	415.5217	368.37695	547.42596	560.9046	458.48447
ENSMUSG00000001558	7.0747	2.0682757	1.9650445	1.0107875	5.8320932	1.9236586	1.9701422	0.98735565	0.97800344
ENSMUSG00000001566	0.0	1.0702163	0.9850561	0.8729524	2.0695567	0.9674204	1.0024229	0.0	3.9177175
ENSMUSG00000001569	1673.2123	1523.0417	1318.6458	1657.132	1691.1063	1176.4736	2422.3875	2435.9165	2163.1816
ENSMUSG00000001576	3169.0154	3124.3494	2605.3176	3590.4937	3433.7737	2907.5378	5466.956	5547.5947	4612.4673
ENSMUSG00000001583	3.0416589	6.964305	3.5480442	5.460155	5.8129425	3.8797193	12.910192	14.965943	8.957743
ENSMUSG00000001588	7.5577044	7.583159	6.2581735	11.668717	7.3052325	4.5868406	7.0233865	2.6611488	4.0472665
ENSMUSG00000001604	83.85048	96.05406	71.45794	46.646862	46.867413	27.578053	77.31784	63.989212	57.053223
ENSMUSG00000001622	54.51953	59.014904	38.338623	39.709373	42.430073	24.166605	48.222927	56.608334	57.774555
ENSMUSG00000001627	2101.4426	2105.7024	1418.5591	3971.374	4254.9526	2982.502	7205.1685	7420.91	5798.622
ENSMUSG00000001630	570.29987	553.4011	491.7526	555.22485	507.26508	406.48004	686.5718	695.86444	646.234
ENSMUSG00000001632	1395.1298	1338.0411	1079.1018	1366.2223	1279.8578	982.1655	1832.3185	1931.8346	1528.4875
ENSMUSG00000001642	2513.0562	2483.0027	1948.4149	3301.8855	3292.8384	2860.9373	5603.361	5682.526	4702.828
ENSMUSG00000001655	1.0966295	2.2167068	0.0	0.0	0.9056423	0.0	0.9776151	1.9463406	2.897648
ENSMUSG00000001656	0.0	0.0	0.0	1.9821517	2.9274514	2.906635	4.9221926	5.8716564	3.857692
ENSMUSG00000001657	1965.1831	2017.0862	1651.7976	1418.6615	1268.1079	1114.8715	2241.5557	2322.1895	1833.0083
ENSMUSG00000001661	1074.6952	1083.7188	920.5241	345.7781	362.28128	316.1596	878.0934	861.4833	720.07477
ENSMUSG00000001663	146.52153	147.90958	111.15793	129.7423	106.550285	114.55905	190.86037	225.88568	174.67387
ENSMUSG00000001665	321.34344	232.94295	252.29079	82.63376	111.1073	86.469	157.8829	176.78178	164.60268
ENSMUSG00000001666	945.76807	986.03424	828.344	873.4973	902.8242	737.9384	1243.409	1254.6959	1031.6141
ENSMUSG00000001670	0.0	0.0	0.0	0.0	0.0	0.0	2.9244192	1.951281	0.97401136
ENSMUSG00000001672	7.527158	9.4254875	7.916732	3.391714	12.521027	7.1955347	8.506087	7.6129932	6.7461715
ENSMUSG00000001674	1543.8162	1459.2573	1569.0365	2360.528	2093.21	2221.0017	3050.339	3163.4058	2572.1416
ENSMUSG00000001687	1594.3751	1472.7264	1145.9327	1082.699	1051.712	936.933	1940.4132	2034.4404	1674.6089
ENSMUSG00000001700	163.95348	194.07564	145.68318	132.8844	111.01541	95.67645	203.79323	200.20161	182.90677
ENSMUSG00000001707	808.0709	907.843	713.7254	1633.8546	1441.708	1414.0864	1990.4578	2183.9429	1630.7869
ENSMUSG00000001729	2839.319	2952.8362	2408.9607	2836.2834	3016.8057	2338.2246	4893.0625	4925.4663	4180.2705
ENSMUSG00000001739	1836.7	1838.7369	1556.0569	742.05255	798.19836	658.3917	1704.4644	1630.9802	1405.9073
ENSMUSG00000001741	50.051754	35.66698	42.27393	23.299353	23.716969	22.787558	58.010826	49.2396	44.975765
ENSMUSG00000001750	585.3126	645.2253	470.1617	3291.1426	3001.903	2822.0098	5015.2803	4775.662	4274.8228
ENSMUSG00000001751	281.32205	247.41116	218.57288	219.84776	338.49478	247.36124	415.0948	334.28555	381.22415
ENSMUSG00000001755	512.34766	589.8759	467.36438	349.0098	366.03244	310.47342	718.64856	647.272	570.7577
ENSMUSG00000001761	1721.0901	1715.093	1426.06	898.56915	871.8882	778.5714	1665.6158	1656.7986	1436.6666
ENSMUSG00000001763	40.624435	52.170334	45.375217	43.904182	71.32662	40.474606	74.017296	82.95293	50.987514
ENSMUSG00000001767	4248.497	4496.2905	3896.5935	2933.3735	2723.8499	2552.7795	4617.671	4808.1426	4300.742
ENSMUSG00000001768	1499.94	1328.8691	1232.9158	880.98065	903.4114	739.15955	1400.5872	1386.5927	1165.9706
ENSMUSG00000001773	0.0	0.0	0.0	0.8876248	0.7682266	0.0	1.7696625	9.875283	0.8846116
ENSMUSG00000001774	2222.9553	2308.8215	1868.0109	6261.512	5702.349	5343.732	10224.448	10293.815	8528.574
ENSMUSG00000001783	3113.2437	3376.428	2592.0046	4453.2563	4582.2007	3646.63	6280.8286	6597.399	5420.422
ENSMUSG00000001785	1760.4662	1838.6211	1381.7793	2581.4749	2638.7214	2040.7628	3231.172	3317.5518	2742.9746
ENSMUSG00000001786	1051.8137	1044.8359	897.849	1201.6813	1346.5452	1102.2981	2260.5737	2224.8196	1941.2825
ENSMUSG00000001794	5107.6963	5125.5957	4280.9863	5882.3936	5727.409	4906.3276	7653.2407	7845.3726	6440.4644
ENSMUSG00000001802	1.2252115	0.0	0.0	0.0	1.1886888	0.0	0.0	1.3145317	1.110305
ENSMUSG00000001804	0.0	0.0	0.0	1.00781	0.96668196	0.0	1.9618651	1.969187	0.0
ENSMUSG00000001815	0.0	6.4407697	0.87891626	1.6878208	0.8845105	0.0	2.698405	0.0	1.7560635
ENSMUSG00000001819	0.0	1.0730075	0.0	6.7094226	2.8439713	1.9435881	4.951006	2.9566061	2.9378529
ENSMUSG00000001823	0.0	0.0	0.0	0.0	1.9883761	0.0	0.0	0.0	0.0
ENSMUSG00000001827	106.5017	94.25617	94.16313	92.8415	90.47213	105.67981	136.93103	121.64853	109.78863
ENSMUSG00000001829	962.7389	871.2227	665.69904	854.7527	989.1646	801.0962	1603.1807	1650.8853	1264.7588
ENSMUSG00000001833	17838.646	17945.422	14557.355	23009.023	24220.205	18228.66	31430.383	31906.078	26179.916
ENSMUSG00000001844	541.73645	550.81494	471.71475	627.6464	616.5874	502.75375	838.6143	895.5667	779.77606
ENSMUSG00000001847	6781.3003	7244.4106	5807.664	7418.9893	8065.9272	6251.6543	10976.837	11116.488	9507.909
ENSMUSG00000001855	2956.7078	2916.6138	2559.44	1963.7833	1984.7168	2000.647	3503.398	3359.3298	3072.3347
ENSMUSG00000001864	489.2011	551.0457	413.49316	333.01453	336.28998	388.83557	413.9286	429.11435	329.53525
ENSMUSG00000001865	0.0	0.0	0.0	0.0	0.5820015	0.55295163	1.9935409	1.9734558	0.0
ENSMUSG00000001870	4500.7607	4347.8784	3500.9912	10640.305	11927.49	9276.208	16608.482	16399.188	13902.88
ENSMUSG00000001891	2516.0662	2505.1843	2153.861	2102.2043	2065.8477	1702.9298	2940.644	3054.8247	2442.67
ENSMUSG00000001901	1.0753869	0.0	0.923926	0.0	0.0	0.0	0.0	0.0	1.0003369
ENSMUSG00000001909	556.8978	609.0146	497.69708	1033.7725	983.2358	868.3109	1338.0687	1264.5632	1129.0693
ENSMUSG00000001910	4323.3413	4307.763	3510.8276	3466.8071	3574.887	2979.5132	5562.9175	5806.952	4892.5244
ENSMUSG00000001911	4330.727	4413.8975	3462.699	4057.1953	4073.7434	3634.1091	5415.011	5587.234	4570.0435
ENSMUSG00000001918	853.7594	891.8866	759.1492	484.56543	532.8571	441.4572	923.7529	900.3071	751.53906
ENSMUSG00000001924	7397.404	7092.578	6056.45	8178.449	8399.861	7183.2495	12675.815	13219.14	11568.948
ENSMUSG00000001930	26.61786	30.815374	22.293438	22.014002	18.481228	21.141663	42.65581	58.588844	85.80937
ENSMUSG00000001942	480.5641	478.37057	370.62967	351.04785	318.20322	266.20984	574.34033	597.0868	495.80942
ENSMUSG00000001943	2.0497549	0.0	1.9371772	2.863083	8.595391	8.633167	11.558934	10.182148	6.128383
ENSMUSG00000001946	2.475287	4.028005	4.7610836	12.733309	11.810953	7.691231	11.196784	13.170522	11.012181
ENSMUSG00000001948	226.05623	273.6868	196.71687	228.50159	310.8677	163.72966	320.26974	397.5243	298.5488
ENSMUSG00000001962	2455.1748	2489.6465	1921.9677	2999.4958	2979.7092	2417.5647	4314.3945	4385.8555	3759.3074
ENSMUSG00000001964	989.2763	1086.2421	938.42413	1338.998	1041.5864	1110.3416	1827.1759	1914.9283	1539.1527
ENSMUSG00000001983	234.48466	260.4563	207.74602	158.17598	164.20697	149.7678	289.8119	257.7753	237.54817
ENSMUSG00000001985	18.73345	9.2640705	13.338678	20.427683	20.402174	13.396342	26.361853	21.938326	21.752714
ENSMUSG00000001986	8.358848	4.244993	7.0745616	17.353022	15.860681	7.802283	14.6906805	27.148468	14.0368395
ENSMUSG00000001988	0.0	0.0	0.9787398	0.0	0.96845937	0.0	1.9704274	0.9843825	2.9129636
ENSMUSG00000001995	1292.8218	1260.0453	985.9563	710.74774	789.9266	619.0889	1416.1843	1513.3599	1213.0007
ENSMUSG00000001998	1118.7489	993.41833	939.9151	1135.7684	1185.5579	1020.05054	1556.6305	1652.3793	1382.0331
ENSMUSG00000001999	511.56833	530.3537	442.3625	412.10797	395.66937	365.60715	575.48737	653.81635	512.7958
ENSMUSG00000002006	296.0325	297.81403	248.55066	194.77026	184.75035	134.15837	264.45868	279.56177	255.08531
ENSMUSG00000002007	0.0	2.3038313	0.0	0.0	0.0	0.0	0.0	0.0	0.49568632
ENSMUSG00000002010	1435.9539	1442.1299	1246.946	1338.1555	1377.9243	1198.0378	2198.9675	2158.1567	1883.2499
ENSMUSG00000002012	0.0	0.0	0.0	0.977944	0.0	0.0	0.98190564	0.0	0.9828385
ENSMUSG00000002014	852.5527	864.2698	749.0917	1087.853	1059.744	861.5439	1471.3704	1562.0778	1321.7296
ENSMUSG00000002015	2444.447	2540.8984	1991.9492	2954.9333	2830.18	2537.413	4989.884	5086.55	4351.744
ENSMUSG00000002017	2003.0667	1959.931	1529.4384	1600.2396	1635.7632	1343.4174	2133.728	2070.7651	1810.8403
ENSMUSG00000002020	1164.1843	1132.0845	1085.609	321.29074	364.396	425.21155	1007.25543	1037.3707	911.6693
ENSMUSG00000002028	6212.7715	5909.4033	5038.8438	4741.186	3566.3086	3922.823	6586.7524	6826.3745	5501.6797
ENSMUSG00000002031	1380.1116	1613.5608	1203.6714	730.13715	778.91815	711.7047	1307.6266	1293.2819	1227.1354
ENSMUSG00000002032	14.575493	10.982949	8.406603	5.8943343	8.299249	6.138457	17.44346	17.425783	7.6092687
ENSMUSG00000002033	94.87545	95.22572	72.202126	75.41496	87.07326	69.242874	116.14426	113.750114	91.74587
ENSMUSG00000002043	96.90171	108.86845	81.92819	105.96958	111.030266	115.32659	187.16626	151.50604	131.70915
ENSMUSG00000002052	5080.7905	5137.777	4135.708	8676.698	8793.939	7141.4453	12962.299	13051.836	10988.268
ENSMUSG00000002055	4016.5005	3964.0244	3432.5867	1854.2523	1984.751	1678.8788	3651.7373	3429.733	2973.7432
ENSMUSG00000002057	3.1319633	7.0409813	5.634413	0.0	1.0140871	1.0121499	9.422864	5.042998	1.0574303
ENSMUSG00000002058	281.5622	312.8641	284.68533	102.990524	100.5563	93.64633	253.69073	210.10527	202.08548
ENSMUSG00000002059	7.7856507	13.917602	12.236969	19.541166	24.371532	22.575306	67.35375	31.741219	41.426266
ENSMUSG00000002064	593.51196	580.1089	579.8884	507.1272	482.41626	435.7186	582.6449	592.10706	543.09283
ENSMUSG00000002068	965.0037	939.3317	833.8594	387.91714	443.40103	405.68088	697.5346	683.30884	518.60986
ENSMUSG00000002076	5.3738112	13.771622	5.665678	12.097853	26.096718	7.366041	24.016499	33.10696	24.723316
ENSMUSG00000002083	152.87842	181.31465	152.01442	103.22684	112.047104	95.544556	157.18329	204.84929	141.05388
ENSMUSG00000002100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9760049	0.0
ENSMUSG00000002102	3686.7922	3989.452	3508.8955	5176.373	4418.5786	4227.932	6756.5215	7355.2812	5504.814
ENSMUSG00000002103	826.28625	878.2636	811.3579	807.9725	807.8877	553.5259	1381.375	1334.6128	1067.6903
ENSMUSG00000002104	180.23444	196.25876	146.01263	142.2429	138.91496	118.52374	218.15561	227.09569	199.7477
ENSMUSG00000002105	983.97845	1030.3557	826.321	869.6933	842.679	653.95746	1044.3114	952.6653	954.9606
ENSMUSG00000002107	7619.289	7460.709	6096.924	8242.302	8432.14	7084.8486	10802.078	10616.312	8878.793
ENSMUSG00000002108	177.48726	212.92365	146.78754	97.07015	94.1568	92.23023	207.03406	178.93939	198.05634
ENSMUSG00000002109	267.25598	248.26057	187.6629	210.97984	190.55412	171.25932	387.78653	340.2125	276.90845
ENSMUSG00000002111	2.0046923	0.38233456	0.0	3.9779727	4.262093	6.311133	5.200078	10.953145	0.73953587
ENSMUSG00000002129	3218.108	3455.4148	3099.2456	3717.0337	3941.3992	3158.4932	4115.761	4396.449	3658.0444
ENSMUSG00000002147	3078.4143	2939.346	2639.9885	2031.4996	1844.4962	1554.0754	3518.9712	3629.7327	3382.299
ENSMUSG00000002190	3.7532446	4.6576276	2.284032	20.705832	20.359367	27.03445	41.162518	33.623898	27.994585
ENSMUSG00000002204	182.37253	213.89095	175.52016	177.2175	201.14238	167.29553	316.32306	298.45963	276.59988
ENSMUSG00000002205	340.9713	332.52997	365.0617	196.31798	176.36703	115.90671	337.469	310.4746	281.69528
ENSMUSG00000002210	327.24988	430.8071	316.56253	229.62492	238.90753	201.15265	495.6031	529.1645	451.19968
ENSMUSG00000002221	2571.0635	2359.3525	2125.7656	1442.5033	1632.4017	1132.8334	2253.9307	1920.4506	1680.4272
ENSMUSG00000002222	1033.6047	1061.9858	921.11273	586.9156	563.9628	486.85733	701.512	744.5952	609.4362
ENSMUSG00000002227	251.2005	311.54163	264.58203	1705.5381	1791.9407	1639.2573	2539.1167	2304.9539	2122.5303
ENSMUSG00000002228	0.0	0.0	0.0	0.9844215	0.0	0.0	0.0	0.0	0.9835731
ENSMUSG00000002233	2587.1267	2470.294	2078.2368	4242.895	4389.157	3694.1853	6101.459	5974.291	5097.0312
ENSMUSG00000002240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9735427
ENSMUSG00000002249	328.96356	313.11664	234.1331	149.7614	185.66937	155.70415	284.7083	266.45233	239.2742
ENSMUSG00000002250	831.4198	764.59985	658.58276	970.2082	1069.1787	881.6516	1308.8162	1439.5908	1274.3075
ENSMUSG00000002257	1711.5754	1718.0613	1274.29	792.56555	784.03503	764.96454	1277.3827	1437.4348	986.8
ENSMUSG00000002265	3.6981125	1.9193878	7.4827323	3.5866997	4.4749985	4.352346	13.839892	9.530666	7.583845
ENSMUSG00000002266	1.785752	40.533596	4.1564255	3.4511807	2.805126	2.6705596	4.284571	6.0986834	5.0712337
ENSMUSG00000002274	237.29395	261.19772	203.57533	181.98746	193.97981	163.11996	204.63403	167.02258	166.81346
ENSMUSG00000002279	425.11057	412.02448	353.91162	352.303	351.2465	316.8784	592.5841	599.15015	555.9952
ENSMUSG00000002280	195.79726	209.21387	170.05225	174.30351	156.9868	109.6846	324.3452	300.23337	277.88522
ENSMUSG00000002289	2779.2449	2829.03	2330.8494	883.6881	942.0024	842.0892	2812.5813	3013.843	2402.355
ENSMUSG00000002297	10457.553	10790.539	8654.179	6408.632	6598.6206	5306.8843	9060.277	9374.144	8054.169
ENSMUSG00000002307	593.4645	732.8972	695.0517	9458.691	10132.289	8384.922	15132.935	14579.454	12078.755
ENSMUSG00000002308	184.07324	192.78154	144.86044	146.97522	123.2397	133.909	261.39764	281.87088	215.73364
ENSMUSG00000002319	1084.4326	1063.2562	1020.91364	1684.2759	1671.0973	1904.6652	2766.0852	2836.1545	2646.6318
ENSMUSG00000002320	1704.3114	1749.1168	1458.4233	1758.3982	1936.105	1562.7114	3053.4868	3040.8481	2575.285
ENSMUSG00000002324	0.0	0.0	0.0	6.3778963	3.8317819	2.9528775	8.088807	5.1074953	2.5969448
ENSMUSG00000002325	326.20828	298.6724	275.3024	3674.8594	3738.2139	3257.9524	6327.5767	6601.629	5578.561
ENSMUSG00000002326	665.88995	636.0075	551.0081	551.0714	575.2815	461.05585	1004.2443	991.64935	980.92676
ENSMUSG00000002329	662.18445	617.75714	487.5092	454.38556	503.27127	456.61865	870.1697	906.3389	772.05695
ENSMUSG00000002332	136.24213	158.16446	140.08122	128.28424	124.06943	111.4428	204.3879	218.074	203.29749
ENSMUSG00000002341	30.904152	35.792145	19.235424	33.3647	35.381954	33.573708	56.33002	48.474155	38.926067
ENSMUSG00000002342	331.30338	395.95596	292.4479	334.4042	358.11514	282.23013	398.04684	398.1997	406.16022
ENSMUSG00000002343	139.33191	158.7519	148.62183	66.65119	85.70382	54.24387	127.17179	156.95403	97.96071
ENSMUSG00000002345	453.56046	429.38095	390.26263	410.07202	419.5339	325.62363	586.3932	593.87286	509.3597
ENSMUSG00000002346	349.72873	335.7675	284.15665	101.737305	118.53511	96.39856	213.25209	245.93285	174.90602
ENSMUSG00000002365	6600.31	6849.9365	5405.225	5508.5693	6018.387	4580.328	8425.649	8824.909	7200.3105
ENSMUSG00000002372	1760.2697	1743.7925	1611.1715	2179.7412	1950.795	1969.5635	3277.6597	2997.8113	2612.5044
ENSMUSG00000002379	369.32657	368.9933	370.24646	373.58307	402.31372	348.35165	770.2455	741.7848	603.02185
ENSMUSG00000002384	16.807234	13.864482	11.716967	14.287244	18.849049	19.42362	35.855755	33.470108	23.710726
ENSMUSG00000002393	314.9309	321.2316	253.37636	129.5444	102.213715	78.83237	259.36383	291.91373	207.59653
ENSMUSG00000002395	441.38522	440.44315	345.66086	570.51514	536.6175	459.84393	865.8921	842.0423	698.5377
ENSMUSG00000002396	279.60202	277.1328	236.59319	200.29752	160.07355	144.89919	369.7305	360.34238	306.04465
ENSMUSG00000002409	69.64162	93.13334	55.229897	70.77948	83.050415	53.351303	116.602776	124.53862	91.40848
ENSMUSG00000002413	2652.6765	2883.132	2198.1924	2438.434	2473.5037	2016.9343	3014.8518	3419.2605	2614.6873
ENSMUSG00000002416	516.502	604.676	567.76184	545.74207	656.5063	586.2713	1103.8011	1098.0314	829.3461
ENSMUSG00000002428	2049.5486	1993.7571	1489.274	731.49603	781.60815	698.2569	1646.1595	1548.2324	1462.5784
ENSMUSG00000002455	3393.4573	3548.6755	2824.564	3379.5159	3328.895	2739.8875	5404.1455	5532.6387	4653.6646
ENSMUSG00000002458	639.18896	719.3422	571.49243	573.08514	516.0965	463.44574	802.70575	888.21576	707.9423
ENSMUSG00000002459	553.82806	569.9195	449.118	534.592	452.04584	437.7518	702.06647	716.66296	570.1765
ENSMUSG00000002475	24.170546	21.957058	20.454756	13.868859	15.835239	18.855566	29.700705	37.88174	39.82396
ENSMUSG00000002477	1919.7194	2275.911	1895.8014	2893.546	2811.7085	2289.7751	3364.987	3468.3728	2867.8445
ENSMUSG00000002486	844.0693	847.8346	647.9671	667.26025	602.6912	488.89474	934.16644	943.8347	837.5137
ENSMUSG00000002489	22.765652	33.43093	23.974546	125.51409	135.67137	66.68796	136.32971	167.19652	77.49639
ENSMUSG00000002496	1298.2098	1451.8254	1355.8881	1228.7634	841.3451	979.73	1878.5781	1938.9943	1587.8551
ENSMUSG00000002500	4.436494	5.1413445	5.1924763	2.003257	4.1896377	1.0499649	6.259898	3.1443446	3.1723108
